,empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.last_updated,extra.renting,extra.returning,extra.uid,extra.bike_uids,extra.number,extra.slots,Dist from Coit
392,4.0,29.0,citi-bike-nyc,40.756913,-73.921631,34 Ave & 38 St,2021-02-26T20:50:20.566000Z,,1614371222.0,1.0,1.0,3572,,,,51.438396
393,10.0,31.0,citi-bike-nyc,40.7671863,-73.9373554,Vernon Blvd & 10 St,2021-02-26T20:50:19.436000Z,,1614371377.0,1.0,1.0,3588,,,,51.4329449
394,29.0,2.0,citi-bike-nyc,40.6750207,-73.97111473,Plaza St West & Flatbush Ave,2021-02-26T20:50:20.419000Z,,1614372424.0,1.0,1.0,3418,,,,51.307019970000006
395,68.0,7.0,citi-bike-nyc,40.73224119,-74.00026394,Washington Pl & 6 Ave,2021-02-26T20:50:18.253000Z,,1614372496.0,1.0,1.0,369,,,,51.33509125000001
396,10.0,15.0,citi-bike-nyc,40.68900443,-73.96023854,Lafayette Ave & Classon Ave,2021-02-26T20:50:18.256000Z,,1614372260.0,1.0,1.0,364,,,,51.331879889999996
397,5.0,22.0,citi-bike-nyc,40.6792788,-73.98154004,Douglass St & 4 Ave,2021-02-26T20:50:20.420000Z,,1614372287.0,1.0,1.0,3419,,,,51.300852760000005
398,35.0,18.0,citi-bike-nyc,40.75172632,-73.98753523,Broadway & W 37 St,2021-02-26T20:50:18.258000Z,,1614372605.0,1.0,1.0,362,,,,51.36730509
399,27.0,11.0,citi-bike-nyc,40.70717936,-74.00887308,William St & Pine St,2021-02-26T20:50:18.260000Z,,1614372578.0,1.0,1.0,360,,,,51.30142028
400,56.0,20.0,citi-bike-nyc,40.71605866,-73.99190759,Allen St & Hester St,2021-02-26T20:50:18.261000Z,,1614372575.0,1.0,1.0,361,,,,51.32726507000001
401,15.0,4.0,citi-bike-nyc,40.681990442707026,-73.99079024791718,Degraw St & Hoyt St,2021-02-26T20:50:18.424000Z,,1614370909.0,1.0,1.0,3332,,,,51.294314194789855
402,21.0,18.0,citi-bike-nyc,40.73401143,-74.00293877,W 4 St & 7 Ave S,2021-02-26T20:50:18.263000Z,,1614372608.0,1.0,1.0,380,,,,51.33418666000001
403,6.0,38.0,citi-bike-nyc,40.7839636,-73.9471673,2 Ave & E 96 St,2021-02-26T20:50:18.768000Z,,1614371165.0,1.0,1.0,3318,,,,51.4399103
404,25.0,13.0,citi-bike-nyc,40.735238,-74.000271,Greenwich Ave & Charles St,2021-02-26T20:50:18.264000Z,,1614372485.0,1.0,1.0,383,,,,51.33808100000001
405,0.0,17.0,citi-bike-nyc,40.71494807,-74.00234482,Centre St & Worth St,2021-02-26T20:50:18.266000Z,,1614370879.0,1.0,1.0,386,,,,51.31571725
406,7.0,32.0,citi-bike-nyc,40.71273266,-74.0046073,Centre St & Chambers St,2021-02-26T20:50:18.267000Z,,1614372481.0,1.0,1.0,387,,,,51.31123936
407,20.0,13.0,citi-bike-nyc,40.749717753,-74.002950346,W 26 St & 10 Ave,2021-02-26T20:50:18.268000Z,,1614371505.0,1.0,1.0,388,,,,51.349881407
408,23.0,5.0,citi-bike-nyc,40.6663181,-73.9854617,6 Ave & 12 St,2021-02-26T20:50:18.774000Z,,1614372173.0,1.0,1.0,3313,,,,51.2839704
409,29.0,10.0,citi-bike-nyc,40.7817212,-73.94594,1 Ave & E 94 St,2021-02-26T20:50:18.777000Z,,1614372428.0,1.0,1.0,3312,,,,51.43889520000001
410,17.0,6.0,citi-bike-nyc,40.6847514,-73.99917254,Henry St & Degraw St,2021-02-26T20:50:18.781000Z,,1614370699.0,1.0,1.0,3315,,,,51.288692860000005
411,8.0,16.0,citi-bike-nyc,40.6686273,-73.98700053,10 St & 5 Ave,2021-02-26T20:50:18.790000Z,,1614371830.0,1.0,1.0,3317,,,,51.28474077
412,11.0,10.0,citi-bike-nyc,40.666287,-73.98895053,14 St & 5 Ave,2021-02-26T20:50:18.760000Z,,1614372225.0,1.0,1.0,3319,,,,51.280450470000005
413,22.0,12.0,citi-bike-nyc,40.75325964,-73.94335788,21 St & Queens Plaza North,2021-02-26T20:50:20.157000Z,,1614371551.0,1.0,1.0,3130,,,,51.413015760000015
414,23.0,9.0,citi-bike-nyc,40.770845,-73.934171,Vernon Blvd & 30 Rd,2021-02-26T20:50:19.960000Z,,1614372384.0,1.0,1.0,3610,,,,51.439788
415,5.0,25.0,citi-bike-nyc,40.7449067,-73.9534573,Vernon Blvd & 47 Rd,2021-02-26T20:50:19.961000Z,,1614372510.0,1.0,1.0,3611,,,,51.39456340000001
416,15.0,0.0,citi-bike-nyc,40.7703743,-73.9286078,30 Ave & 21 St,2021-02-26T20:50:19.962000Z,,1614368867.0,1.0,1.0,3612,,,,51.44488050000001
417,9.0,18.0,citi-bike-nyc,40.745038,-73.957539,Center Blvd & 48 Ave,2021-02-26T20:50:19.967000Z,,1614368473.0,1.0,1.0,3613,,,,51.39061300000001
418,9.0,12.0,citi-bike-nyc,40.768692,-73.9249574,Crescent St & 30 Ave,2021-02-26T20:50:19.968000Z,,1614372482.0,1.0,1.0,3614,,,,51.44684860000001
419,8.0,12.0,citi-bike-nyc,40.748,-73.9460927,44 Dr & 21 St,2021-02-26T20:50:19.969000Z,,1614371126.0,1.0,1.0,3615,,,,51.40502130000001
420,12.0,4.0,citi-bike-nyc,40.7656251,-73.9136695,Steinway St & 28 Ave,2021-02-26T20:50:19.970000Z,,1614371154.0,1.0,1.0,3616,,,,51.45506960000001
421,26.0,1.0,citi-bike-nyc,40.7671,-73.9169858,28 Ave & 35 St,2021-02-26T20:50:19.971000Z,,1614372474.0,1.0,1.0,3617,,,,51.4532282
422,22.0,10.0,citi-bike-nyc,40.7485,-73.941275,27 St & Hunter St,2021-02-26T20:50:19.976000Z,,1614371752.0,1.0,1.0,3618,,,,51.410339
423,12.0,15.0,citi-bike-nyc,40.7713615,-73.9246145,Newtown Ave & 23 St,2021-02-26T20:50:19.977000Z,,1614371161.0,1.0,1.0,3619,,,,51.449861
424,15.0,2.0,citi-bike-nyc,40.69064807082943,-73.95746178925037,DeKalb Ave & Franklin Ave,2021-02-26T20:50:18.273000Z,,1614372231.0,1.0,1.0,3755,,,,51.336300281579064
425,8.0,15.0,citi-bike-nyc,40.710681,-73.93372,Stagg St & Morgan Ave,2021-02-26T20:50:18.274000Z,,1614372586.0,1.0,1.0,3757,,,,51.38007500000001
426,6.0,15.0,citi-bike-nyc,40.704508,-73.9351,White St & Moore St,2021-02-26T20:50:18.275000Z,,1614371910.0,1.0,1.0,3756,,,,51.372522
427,19.0,1.0,citi-bike-nyc,40.68763155,-74.0016256,Columbia St & Kane St,2021-02-26T20:50:18.770000Z,,1614372009.0,1.0,1.0,3311,,,,51.28911995000001
428,20.0,3.0,citi-bike-nyc,40.68940747,-73.96885458,DeKalb Ave & Vanderbilt Ave,2021-02-26T20:50:18.284000Z,,1614372010.0,1.0,1.0,258,,,,51.323666890000005
429,8.0,29.0,citi-bike-nyc,40.70122128,-74.01234218,South St & Whitehall St,2021-02-26T20:50:18.293000Z,,1614371987.0,1.0,1.0,259,,,,51.2919931
430,21.0,12.0,citi-bike-nyc,40.73226398,-73.99852205,MacDougal St & Washington Sq,2021-02-26T20:50:18.294000Z,,1614372607.0,1.0,1.0,252,,,,51.33685593
431,54.0,0.0,citi-bike-nyc,40.77966809007312,-73.98093044757842,Amsterdam Ave & W 73 St,2021-02-26T20:50:20.570000Z,,1614371644.0,1.0,1.0,3167,,,,51.40185164249471
432,64.0,2.0,citi-bike-nyc,40.7770575,-73.97898475,Columbus Ave & W 72 St,2021-02-26T20:50:20.571000Z,,1614372536.0,1.0,1.0,3164,,,,51.40118675000001
433,8.0,17.0,citi-bike-nyc,40.72317958,-73.99480012,Mott St & Prince St,2021-02-26T20:50:18.297000Z,,1614372460.0,1.0,1.0,251,,,,51.33149346000001
434,6.0,72.0,citi-bike-nyc,40.71939226,-74.00247214,Lispenard St & Broadway,2021-02-26T20:50:18.298000Z,,1614372565.0,1.0,1.0,257,,,,51.32003412000001
435,41.0,4.0,citi-bike-nyc,40.73532427,-73.99800419,W 11 St & 6 Ave,2021-02-26T20:50:18.299000Z,,1614372454.0,1.0,1.0,254,,,,51.34043408
436,58.0,1.0,citi-bike-nyc,40.7801839724239,-73.97728532552719,W 76 St & Columbus Ave,2021-02-26T20:50:20.575000Z,,1614371870.0,1.0,1.0,3161,,,,51.40601264689671
437,12.0,17.0,citi-bike-nyc,40.6728155,-73.98352355,5 Ave & 3 St,2021-02-26T20:50:20.576000Z,,1614372507.0,1.0,1.0,3368,,,,51.29240595
438,28.0,1.0,citi-bike-nyc,40.7724607,-73.9468208,E 82 St & East End Ave,2021-02-26T20:50:20.577000Z,,1614372368.0,1.0,1.0,3369,,,,51.42875390000001
439,7.0,19.0,citi-bike-nyc,40.6751622,-73.9814832,Carroll St & 5 Ave,2021-02-26T20:50:20.578000Z,,1614372521.0,1.0,1.0,3364,,,,51.29679300000001
440,19.0,8.0,citi-bike-nyc,40.6703837,-73.97839676,3 St & 7 Ave,2021-02-26T20:50:20.580000Z,,1614372462.0,1.0,1.0,3365,,,,51.29510094000001
441,22.0,8.0,citi-bike-nyc,40.8021174,-73.9681805305,West End Ave & W 107 St,2021-02-26T20:50:20.581000Z,,1614372343.0,1.0,1.0,3366,,,,51.4370508695
442,6.0,31.0,citi-bike-nyc,40.7922553,-73.95249933,5 Ave & E 103 St,2021-02-26T20:50:20.582000Z,,1614371501.0,1.0,1.0,3367,,,,51.44286997000001
443,20.0,14.0,citi-bike-nyc,40.7781314,-73.96069399,Madison Ave & E 82 St,2021-02-26T20:50:20.584000Z,,1614371612.0,1.0,1.0,3362,,,,51.42055141000001
444,3.0,30.0,citi-bike-nyc,40.7904828,-73.95033068,E 102 St & Park Ave,2021-02-26T20:50:20.585000Z,,1614370017.0,1.0,1.0,3363,,,,51.44326612000001
445,6.0,19.0,citi-bike-nyc,40.76341379,-73.99667444,W 46 St & 11 Ave,2021-02-26T20:50:18.793000Z,,1614371932.0,1.0,1.0,508,,,,51.36985335
446,19.0,30.0,citi-bike-nyc,40.74901271,-73.98848395,6 Ave & W 33 St,2021-02-26T20:50:18.804000Z,,1614372312.0,1.0,1.0,505,,,,51.363642760000005
447,8.0,23.0,citi-bike-nyc,40.73827428,-73.98751968,E 20 St & Park Ave,2021-02-26T20:50:18.810000Z,,1614372604.0,1.0,1.0,503,,,,51.3538686
448,38.0,13.0,citi-bike-nyc,40.76228826,-73.98336183,Broadway & W 51 St,2021-02-26T20:50:18.812000Z,,1614371711.0,1.0,1.0,500,,,,51.382040429999996
449,62.0,20.0,citi-bike-nyc,40.744219,-73.97121214,FDR Drive & E 35 St,2021-02-26T20:50:18.815000Z,,1614372574.0,1.0,1.0,501,,,,51.37612086
450,29.0,25.0,citi-bike-nyc,40.76344058,-73.98268129,Broadway & W 53 St,2021-02-26T20:50:20.591000Z,,1614372266.0,1.0,1.0,469,,,,51.383873290000004
451,27.0,35.0,citi-bike-nyc,40.7652654,-73.98192338,Broadway & W 56 St,2021-02-26T20:50:20.592000Z,,1614372260.0,1.0,1.0,468,,,,51.386456020000004
452,34.0,1.0,citi-bike-nyc,40.75513557,-73.98658032,Broadway & W 41 St,2021-02-26T20:50:20.595000Z,,1614372558.0,1.0,1.0,465,,,,51.371669250000004
453,2.0,31.0,citi-bike-nyc,40.68312489,-73.97895137,Dean St & 4 Ave,2021-02-26T20:50:20.598000Z,,1614370244.0,1.0,1.0,467,,,,51.30728752
454,12.0,14.0,citi-bike-nyc,40.74395411,-73.99144871,W 25 St & 6 Ave,2021-02-26T20:50:20.599000Z,,1614372596.0,1.0,1.0,466,,,,51.3556194
455,49.0,26.0,citi-bike-nyc,40.74691959,-74.00451887,W 22 St & 10 Ave,2021-02-26T20:50:20.602000Z,,1614372590.0,1.0,1.0,462,,,,51.345514720000004
456,14.0,29.0,citi-bike-nyc,40.75323098,-73.97032517,E 47 St & 2 Ave,2021-02-26T20:50:18.309000Z,,1614372554.0,1.0,1.0,164,,,,51.38601981000001
457,20.0,19.0,citi-bike-nyc,40.7687620293096,-73.95840793848038,2 Ave & E 72 St,2021-02-26T20:50:19.984000Z,,1614372565.0,1.0,1.0,3725,,,,51.41346809082923
458,40.0,6.0,citi-bike-nyc,40.799041392882984,-73.96649479866028,W 104 St & Amsterdam Ave,2021-02-26T20:50:18.312000Z,,1614370345.0,1.0,1.0,3689,,,,51.43566059422271
459,8.0,10.0,citi-bike-nyc,40.71517767732029,-74.03768330812454,Grand St,2021-02-26T20:50:18.313000Z,,1614369866.0,1.0,1.0,3681,,,,51.280608369195754
460,18.0,64.0,citi-bike-nyc,40.74322681432173,-73.97449783980846,E 33 St & 1 Ave,2021-02-26T20:50:18.314000Z,,1614372462.0,1.0,1.0,3687,,,,51.37184297451327
461,27.0,12.0,citi-bike-nyc,40.739448201304036,-74.00507032871246,Gansevoort St & Hudson St,2021-02-26T20:50:18.315000Z,,1614372149.0,1.0,1.0,3686,,,,51.33749187259158
462,22.0,9.0,citi-bike-nyc,40.77314236,-73.95856158,E 77 St & 3 Ave,2021-02-26T20:50:20.447000Z,,1614372510.0,1.0,1.0,3154,,,,51.41769478000001
463,14.0,15.0,citi-bike-nyc,40.739445,-73.976806,E 27 St & 1 Ave,2021-02-26T20:50:20.425000Z,,1614372377.0,1.0,1.0,2012,,,,51.36575300000001
464,26.0,1.0,citi-bike-nyc,40.8125511,-73.9492286,Frederick Douglass Blvd & W 129 St,2021-02-26T20:50:18.316000Z,,1614372597.0,1.0,1.0,3531,,,,51.46643650000001
465,19.0,0.0,citi-bike-nyc,40.7787185,-73.9145645,Crescent St & Ditmars Blvd,2021-02-26T20:50:18.325000Z,,1614365761.0,1.0,1.0,3530,,,,51.467268000000004
466,10.0,22.0,citi-bike-nyc,40.8114323,-73.9518776,St. Nicholas Ave & W 126 St,2021-02-26T20:50:18.326000Z,,1614372442.0,1.0,1.0,3533,,,,51.4626687
467,10.0,17.0,citi-bike-nyc,40.78145,-73.9183302,Ditmars Blvd & 19 St,2021-02-26T20:50:18.327000Z,,1614370360.0,1.0,1.0,3532,,,,51.466233800000005
468,18.0,8.0,citi-bike-nyc,40.804038,-73.945925,Mt Morris Park W & W 120 St,2021-02-26T20:50:18.329000Z,,1614371872.0,1.0,1.0,3535,,,,51.461227
469,9.0,30.0,citi-bike-nyc,40.805159,-73.954692,Frederick Douglass Blvd & W 117 St,2021-02-26T20:50:18.330000Z,,1614371750.0,1.0,1.0,3534,,,,51.453581000000014
470,29.0,0.0,citi-bike-nyc,40.6809741,-73.9710097,Carlton Ave & Dean St,2021-02-26T20:50:18.331000Z,,1614372339.0,1.0,1.0,3537,,,,51.31307840000001
471,39.0,3.0,citi-bike-nyc,40.8082,-73.9641,W 116 St & Broadway,2021-02-26T20:50:18.332000Z,,1614371739.0,1.0,1.0,3536,,,,51.447214
472,34.0,8.0,citi-bike-nyc,40.8067581,-73.9607082,W 116 St & Amsterdam Ave,2021-02-26T20:50:18.333000Z,,1614372564.0,1.0,1.0,3539,,,,51.44916390000001
473,33.0,11.0,citi-bike-nyc,40.802692,-73.96295,W 110 St & Amsterdam Ave,2021-02-26T20:50:18.336000Z,,1614372253.0,1.0,1.0,3538,,,,51.442856
474,30.0,1.0,citi-bike-nyc,40.7987859,-73.9523,Lenox Ave & W 111 St,2021-02-26T20:50:18.192000Z,,1614372318.0,1.0,1.0,3521,,,,51.44959990000001
475,23.0,2.0,citi-bike-nyc,40.71907891179564,-73.94223690032959,Richardson St & N Henry St,2021-02-26T20:50:19.998000Z,,1614370862.0,1.0,1.0,3430,,,,51.37995601146606
476,34.0,10.0,citi-bike-nyc,40.718822,-73.99596,Grand St & Elizabeth St,2021-02-26T20:50:20.008000Z,,1614372560.0,1.0,1.0,3435,,,,51.32597600000001
477,6.0,8.0,citi-bike-nyc,40.7141454,-74.0335519,Paulus Hook,2021-02-26T20:50:20.603000Z,,1614371906.0,1.0,1.0,3184,,,,51.2837075
478,2.0,20.0,citi-bike-nyc,40.7177325,-74.043845,City Hall,2021-02-26T20:50:20.604000Z,,1614369793.0,1.0,1.0,3185,,,,51.2770015
479,3.0,39.0,citi-bike-nyc,40.71958611647166,-74.04311746358871,Grove St PATH,2021-02-26T20:50:20.605000Z,,1614369810.0,1.0,1.0,3186,,,,51.27958265288295
480,8.0,14.0,citi-bike-nyc,40.7211236,-74.03805095,Warren St,2021-02-26T20:50:20.606000Z,,1614371572.0,1.0,1.0,3187,,,,51.286186650000005
481,10.0,7.0,citi-bike-nyc,40.7169811,-73.94485918,Graham Ave & Withers St,2021-02-26T20:50:20.343000Z,,1614372272.0,1.0,1.0,3094,,,,51.37523592000001
482,37.0,4.0,citi-bike-nyc,40.7262807,-73.98978041,E 4 St & 2 Ave,2021-02-26T20:50:18.459000Z,,1614372582.0,1.0,1.0,439,,,,51.33961429000001
483,22.0,5.0,citi-bike-nyc,40.6686744,-73.9618148,Carroll St & Washington Ave,2021-02-26T20:50:19.435000Z,,1614371049.0,1.0,1.0,3587,,,,51.309973600000006
484,21.0,5.0,citi-bike-nyc,40.6804836,-73.9646795,Underhill Ave & Pacific St,2021-02-26T20:50:20.021000Z,,1614372445.0,1.0,1.0,3544,,,,51.318918100000005
485,28.0,0.0,citi-bike-nyc,40.8013066,-73.9398167,Lexington Ave & E 120 St,2021-02-26T20:50:20.675000Z,,1614370987.0,1.0,1.0,3506,,,,51.46460390000001
486,18.0,1.0,citi-bike-nyc,40.6791944,-73.9587903,Pacific St & Classon Ave,2021-02-26T20:50:20.028000Z,,1614370563.0,1.0,1.0,3546,,,,51.3235181
487,22.0,18.0,citi-bike-nyc,40.8143256,-73.9590255,Broadway & Moylan Pl,2021-02-26T20:50:20.037000Z,,1614371800.0,1.0,1.0,3547,,,,51.458414100000006
488,10.0,24.0,citi-bike-nyc,40.81,-73.9551508,Morningside Ave & W 123 St,2021-02-26T20:50:20.038000Z,,1614372598.0,1.0,1.0,3540,,,,51.45796320000001
489,17.0,12.0,citi-bike-nyc,40.8086249,-73.9596214,Amsterdam Ave & W 119 St,2021-02-26T20:50:20.044000Z,,1614372251.0,1.0,1.0,3542,,,,51.4521175
490,32.0,18.0,citi-bike-nyc,40.76312584,-73.96526895,3 Ave & E 62 St,2021-02-26T20:50:20.153000Z,,1614371312.0,1.0,1.0,3134,,,,51.40097089000001
491,11.0,3.0,citi-bike-nyc,40.7236589,-74.0641943,Baldwin at Montgomery,2021-02-26T20:50:18.338000Z,,1614368468.0,1.0,1.0,3225,,,,51.262578600000005
492,1.0,26.0,citi-bike-nyc,40.743,-73.93561,47 Ave & 31 St,2021-02-26T20:50:18.340000Z,,1614371877.0,1.0,1.0,3221,,,,51.41050400000001
493,19.0,5.0,citi-bike-nyc,40.77282817,-73.96685276,5 Ave & E 72 St,2021-02-26T20:50:20.154000Z,,1614372559.0,1.0,1.0,3137,,,,51.40908941000001
494,20.0,23.0,citi-bike-nyc,40.71602118,-73.99974372,Bayard St & Baxter St,2021-02-26T20:50:20.621000Z,,1614372130.0,1.0,1.0,355,,,,51.319391460000006
495,43.0,3.0,citi-bike-nyc,40.69363137,-73.96223558,Emerson Pl & Myrtle Ave,2021-02-26T20:50:20.622000Z,,1614372497.0,1.0,1.0,354,,,,51.334509790000006
496,27.0,0.0,citi-bike-nyc,40.68539567,-73.97431458,S Portland Ave & Hanson Pl,2021-02-26T20:50:19.739000Z,,1614372536.0,1.0,1.0,353,,,,51.314195090000005
497,25.0,14.0,citi-bike-nyc,40.70530954,-74.00612572,Front St & Maiden Ln,2021-02-26T20:50:20.625000Z,,1614372381.0,1.0,1.0,351,,,,51.30229782000001
498,15.0,29.0,citi-bike-nyc,40.71559509,-73.9870295,Clinton St & Grand St,2021-02-26T20:50:20.626000Z,,1614372558.0,1.0,1.0,350,,,,51.33167959
499,26.0,24.0,citi-bike-nyc,40.73291553,-74.00711384,Christopher St & Greenwich St,2021-02-26T20:50:19.771000Z,,1614372572.0,1.0,1.0,358,,,,51.32891569
500,32.0,4.0,citi-bike-nyc,40.70037867,-73.99548059,Columbia Heights & Cranberry St,2021-02-26T20:50:18.974000Z,,1614365798.0,1.0,1.0,216,,,,51.308012080000005
501,1.0,38.0,citi-bike-nyc,40.70277159,-73.99383605,Old Fulton St,2021-02-26T20:50:18.975000Z,,1614371833.0,1.0,1.0,217,,,,51.312049540000004
502,49.0,11.0,citi-bike-nyc,40.74334935,-74.00681753,W 16 St & The High Line,2021-02-26T20:50:18.977000Z,,1614372540.0,1.0,1.0,212,,,,51.33964582
503,29.0,1.0,citi-bike-nyc,40.814394437915816,-73.95324736833572,W 129 St & Convent Ave,2021-02-26T20:50:18.990000Z,,1614369896.0,1.0,1.0,3649,,,,51.4642610695801
504,14.0,5.0,citi-bike-nyc,40.702997,-73.92997,George St & Wilson Ave,2021-02-26T20:50:18.272000Z,,1614365614.0,1.0,1.0,3758,,,,51.37614100000001
505,14.0,3.0,citi-bike-nyc,40.68488,-73.96304,Cambridge Pl & Gates Ave,2021-02-26T20:50:20.048000Z,,1614371983.0,1.0,1.0,3049,,,,51.324954
506,14.0,5.0,citi-bike-nyc,40.68402,-73.94977,Putnam Ave & Nostrand Ave,2021-02-26T20:50:20.057000Z,,1614371229.0,1.0,1.0,3048,,,,51.337364
507,45.0,11.0,citi-bike-nyc,40.7981856,-73.9605909006,W 106 St & Central Park West,2021-02-26T20:50:18.345000Z,,1614372491.0,1.0,1.0,3323,,,,51.440708699400005
508,17.0,8.0,citi-bike-nyc,40.6685455,-73.99333264,3 Ave & 14 St,2021-02-26T20:50:18.346000Z,,1614366413.0,1.0,1.0,3324,,,,51.27832686
509,17.0,2.0,citi-bike-nyc,40.67434,-74.00194698,Clinton St & Centre St,2021-02-26T20:50:18.348000Z,,1614370485.0,1.0,1.0,3326,,,,51.275507020000006
510,13.0,14.0,citi-bike-nyc,40.7877214,-73.94728331,3 Ave & E 100 St,2021-02-26T20:50:18.349000Z,,1614371137.0,1.0,1.0,3327,,,,51.443552090000004
511,19.0,4.0,citi-bike-nyc,40.67890679,-73.94142771,Kingston Ave & Herkimer St,2021-02-26T20:50:20.058000Z,,1614369270.0,1.0,1.0,3041,,,,51.340593080000005
512,23.0,4.0,citi-bike-nyc,40.6829151,-73.99318208,Degraw St & Smith St,2021-02-26T20:50:18.352000Z,,1614371440.0,1.0,1.0,3329,,,,51.29284702000001
513,10.0,9.0,citi-bike-nyc,40.6814598,-73.934903,Lewis Ave & Decatur St,2021-02-26T20:50:20.059000Z,,1614372511.0,1.0,1.0,3043,,,,51.3496708
514,11.0,7.0,citi-bike-nyc,40.6794268,-73.9298911,Fulton St & Utica Ave,2021-02-26T20:50:20.096000Z,,1614372512.0,1.0,1.0,3042,,,,51.3526497
515,24.0,3.0,citi-bike-nyc,40.6800105,-73.938475,Albany Ave & Fulton St,2021-02-26T20:50:20.116000Z,,1614368860.0,1.0,1.0,3044,,,,51.34464950000001
516,11.0,8.0,citi-bike-nyc,40.6823687,-73.944118,Halsey St & Tompkins Ave,2021-02-26T20:50:20.120000Z,,1614372383.0,1.0,1.0,3047,,,,51.3413647
517,16.0,3.0,citi-bike-nyc,40.6845683,-73.95881081,Monroe St & Classon Ave,2021-02-26T20:50:20.637000Z,,1614372131.0,1.0,1.0,289,,,,51.328871490000004
518,17.0,10.0,citi-bike-nyc,40.804372,-73.951475,Adam Clayton Powell Blvd & W 118 St,2021-02-26T20:50:18.191000Z,,1614371559.0,1.0,1.0,3520,,,,51.456011000000004
519,26.0,1.0,citi-bike-nyc,40.707644944175705,-73.96841526031494,Kent Ave & S 11 St,2021-02-26T20:50:20.640000Z,,1614371823.0,1.0,1.0,282,,,,51.34234368386077
520,12.0,40.0,citi-bike-nyc,40.73454567,-73.99074142,Broadway & E 14 St,2021-02-26T20:50:20.641000Z,,1614372389.0,1.0,1.0,285,,,,51.34691825
521,16.0,31.0,citi-bike-nyc,40.7390169121,-74.0026376103,Greenwich Ave & 8 Ave,2021-02-26T20:50:20.642000Z,,1614372585.0,1.0,1.0,284,,,,51.339493301800005
522,2.0,21.0,citi-bike-nyc,40.705614,-73.92153,Willoughby Ave & Wyckoff Ave,2021-02-26T20:50:20.643000Z,,1614369892.0,1.0,1.0,3760,,,,51.387198
523,26.0,1.0,citi-bike-nyc,40.697842,-73.926241,Cedar St & Myrtle Ave,2021-02-26T20:50:20.644000Z,,1614370269.0,1.0,1.0,3761,,,,51.374715
524,9.0,17.0,citi-bike-nyc,40.677027,-73.9865,3 Ave & Carroll St,2021-02-26T20:50:20.645000Z,,1614371800.0,1.0,1.0,3762,,,,51.293641
525,9.0,17.0,citi-bike-nyc,40.707165,-73.923711,Wyckoff Av & Jefferson St,2021-02-26T20:50:20.646000Z,,1614371635.0,1.0,1.0,3763,,,,51.38656800000001
526,11.0,10.0,citi-bike-nyc,40.705517,-73.93936,Bushwick Ave & McKibbin St,2021-02-26T20:50:20.647000Z,,1614372570.0,1.0,1.0,3764,,,,51.36927100000001
527,15.0,6.0,citi-bike-nyc,40.709897,-73.94008,Bushwick Ave & Stagg St,2021-02-26T20:50:20.649000Z,,1614370377.0,1.0,1.0,3765,,,,51.37293100000001
528,7.0,15.0,citi-bike-nyc,40.715353,-73.93856,Sharon St & Olive St,2021-02-26T20:50:20.650000Z,,1614367120.0,0.0,0.0,3766,,,,51.37990700000001
529,1.0,21.0,citi-bike-nyc,40.71649,-74.04105,York St,2021-02-26T20:50:18.978000Z,,1614369330.0,1.0,1.0,3481,,,,51.27855400000001
530,9.0,13.0,citi-bike-nyc,40.707174,-73.93581,White St & Johnson Ave,2021-02-26T20:50:20.654000Z,,1614365709.0,1.0,1.0,3769,,,,51.374478
531,0.0,14.0,citi-bike-nyc,40.71942,-74.05099,Montgomery St,2021-02-26T20:50:18.984000Z,,1614366055.0,1.0,1.0,3483,,,,51.271544000000006
532,2.0,27.0,citi-bike-nyc,40.688417427540834,-73.98451656103134,Schermerhorn St & Bond St,2021-02-26T20:50:18.989000Z,,1614372449.0,1.0,1.0,3486,,,,51.3070148665095
533,36.0,4.0,citi-bike-nyc,40.77112927,-73.95772297,E 75 St & 3 Ave,2021-02-26T20:50:20.152000Z,,1614371942.0,1.0,1.0,3135,,,,51.4165203
534,11.0,13.0,citi-bike-nyc,40.6917823,-73.9737299,Washington Park,2021-02-26T20:50:20.655000Z,,1614371693.0,1.0,1.0,262,,,,51.32116640000001
535,17.0,24.0,citi-bike-nyc,40.69474881,-73.98362464,Johnson St & Gold St,2021-02-26T20:50:20.656000Z,,1614372187.0,1.0,1.0,261,,,,51.31423817
536,4.0,27.0,citi-bike-nyc,40.70365182,-74.01167797,Broad St & Bridge St,2021-02-26T20:50:20.657000Z,,1614372435.0,1.0,1.0,260,,,,51.29508785000001
537,20.0,54.0,citi-bike-nyc,40.75097711,-73.98765428,Broadway & W 36 St,2021-02-26T20:50:20.658000Z,,1614372564.0,1.0,1.0,267,,,,51.366436830000005
538,9.0,24.0,citi-bike-nyc,40.72229346,-73.99147535,Stanton St & Chrystie St,2021-02-26T20:50:20.659000Z,,1614372519.0,1.0,1.0,265,,,,51.333932110000006
539,3.0,23.0,citi-bike-nyc,40.70706456,-74.00731853,Maiden Ln & Pearl St,2021-02-26T20:50:20.661000Z,,1614371634.0,1.0,1.0,264,,,,51.30286003
540,15.0,8.0,citi-bike-nyc,40.74128309355993,-73.93725872039794,48 Ave & 30 Pl,2021-02-26T20:50:18.996000Z,,1614348700.0,1.0,1.0,3647,,,,51.407138373162
541,11.0,5.0,citi-bike-nyc,40.76315481910373,-73.93985509872437,35 Ave & 10 St,2021-02-26T20:50:18.997000Z,,1614368372.0,1.0,1.0,3646,,,,51.42641372037937
